	egg(transcript)	egg(UTR5)	egg(CDS)	egg(UTR3)	1cell(transcript)	1cell(UTR5)	1cell(CDS)	1cell(UTR3)	4cell(transcript)	4cell(UTR5)	4cell(CDS)	4cell(UTR3)	64cell(transcript)	64cell(UTR5)	64cell(CDS)	64cell(UTR3)	sphere(transcript)	sphere(UTR5)	sphere(CDS)	sphere(UTR3)	shield(transcript)	shield(UTR5)	shield(CDS)	shield(UTR3)
NM_001329867	NULL	NULL	NULL	0.27939130434782605	NULL	NULL	NULL	0.3371912568306011	NULL	NULL	NULL	0.22247389558232933	NULL	NULL	NULL	0.23003762376237624	0.27802318181818186	NULL	0.2763205461638492	0.2811996644295302	NULL	NULL	NULL	NULL
NM_001353562	NULL	NULL	NULL	NULL	0.3427012750455373	NULL	0.3565541125541125	0.32251773049645394	0.2846553191489362	0.2921774193548388	0.30375167785234897	0.27186872586872585	NULL	NULL	NULL	NULL	0.3050561983471074	0.4016521739130435	0.3238373983739837	0.2661413793103448	NULL	NULL	NULL	NULL
NM_178436	NULL	NULL	NULL	0.32939015151515155	NULL	NULL	NULL	0.3619107142857143	0.2887972709551657	0.3882446808510638	0.28075808656036444	0.3188623188405797	0.25145852713178296	0.3804315789473683	0.2425183340878225	0.2786195652173913	0.3055414728682171	0.4296526315789475	0.2987102761430512	0.3174963768115941	0.31276821705426355	0.42192631578947376	0.3091177003168854	0.3044130434782609
NM_001145359	0.3370852915578764	0.34411214953271024	0.3319787985865725	0.3556528497409326	0.3433634767339772	0.35155670103092784	0.34405535924617203	0.3362020725388601	0.30190381282495665	0.2441517857142857	0.3134946996466431	0.2844300518134715	0.2811616766467066	0.25459842519685044	0.2886042402826855	0.2659015544041451	0.3359726729291204	0.2917209302325582	0.3462591283863369	0.32030051813471505	0.31783187390542905	0.2665	0.3337114252061249	0.27457512953367874
NM_001135631	NULL	NULL	NULL	0.29585451761102605	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001303053	NULL	NULL	0.2095947712418301	0.24103125	NULL	NULL	0.21153807106598985	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.16803208556149732	0.2455511982570806	NULL	0.26519026548672564	0.2265021459227468	0.2602515212981745	NULL	0.27390829694323143	0.22870815450643775
NM_001110404	0.3184733153638814	0.32684615384615384	0.3096149927219796	0.3477282051282051	0.37581034482758624	0.483086956521739	0.3543646288209607	0.4260589743589744	0.29656226415094344	0.31860439560439563	0.2953122270742358	0.2958230769230769	0.2551241230437129	NULL	0.25247379912663753	0.2571128205128205	0.3064951612903225	0.4257083333333333	0.304636826783115	0.2836974358974359	NULL	NULL	NULL	NULL
NM_001110407	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2576743330266789	0.2697233009708738	0.27511929824561404	NULL
NM_001110401	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2448852459016393	0.28732879818594104	NULL	0.2855403543307087	0.28958333333333336	NULL	NULL	NULL	NULL
NM_001110403	0.25468508046976945	0.22321428571428573	0.2538947638603696	0.27035205992509365	0.32040017398869075	0.3554523809523809	0.31601283367556465	0.3413820224719101	0.24675293605915616	0.2760238095238095	0.2448916837782341	0.251123595505618	0.21641539799913004	0.2397142857142857	0.2137043121149897	0.22886516853932584	0.25407264027838194	0.2847142857142857	0.2507474332648871	0.268692883895131	0.27743062200956936	0.4554761904761905	0.2702874743326489	0.2735318352059925
NM_001110402	0.29596086556169426	0.3788817204301076	0.2861257606490872	0.3073516666666667	0.34812448323380796	0.5025510204081632	0.3320351588911427	0.3625616666666666	0.26900968634686345	0.3136292134831461	0.2621818796484111	0.2792216666666667	0.2408669429097606	0.2499354838709677	0.2274509803921569	0.2725316666666667	0.2825907211759301	0.4122244897959184	0.2731954022988506	0.2845766666666667	0.2785006909258406	0.36632608695652175	0.2792609871534821	0.26316
NM_001114578	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2827071129707113	NULL	NULL	NULL	NULL
NM_001030000	0.3478651535380507	0.4383877551020408	0.319501872659176	0.344484375	0.3346381842456609	0.3857244897959183	0.24379026217228464	0.3847682291666667	0.3166182795698925	0.3723978494623656	0.28252808988764044	0.3268125	0.3000739247311828	0.3695913978494624	0.2861161048689139	0.2929427083333333	0.3160720961281709	0.4253163265306123	0.2702247191011236	0.3200703125	0.3230373831775701	0.402734693877551	0.2738089887640449	0.3369270833333333
NM_001114574	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2648066712049013	0.2415217391304348	0.2691291364003229	NULL	NULL	NULL	NULL	NULL
NM_001114572	NULL	NULL	NULL	0.2757888888888889	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.15743956043956045	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_201176	0.2890573593073593	0.4551304347826087	0.2559665071770335	0.2944874141876431	0.32874649406688244	0.5185972222222222	0.27573205741626794	0.34817620137299776	0.2665054112554113	0.24372463768115946	0.2348732057416268	0.3003592677345538	0.2473344086021505	0.3071066666666667	0.2311028708133971	0.2526018306636156	0.2826613418530352	0.42269047619047617	0.24594976076555025	0.2908604118993135	0.2658268817204301	0.43556	0.24205502392344494	0.2594347826086956
NM_201177	0.3388058252427184	0.32960330578512403	0.34760416666666666	0.3349800664451827	0.3585480043149946	0.3689710743801653	0.3729166666666666	0.33183720930232563	0.30291594827586205	0.2995473251028806	0.3360598958333333	0.2633521594684385	0.26739224137931034	0.28581481481481474	0.2941614583333333	0.2183687707641196	0.3318351293103448	0.34689300411522633	0.3599583333333333	0.2838006644518273	0.3112470334412082	0.34047520661157016	0.3249010416666667	0.27032890365448503
NM_001005936	0.31246138996138995	NULL	0.28407582938388626	0.3724749498997996	0.3592267180475273	NULL	0.3484092627599244	0.3821623246492986	0.2865179904955873	NULL	0.2766714579055441	0.3057374749498998	0.25098440545808964	NULL	0.2363826923076923	0.2814168336673347	0.29765792838874683	NULL	0.2859577464788732	0.3226292585170341	NULL	NULL	NULL	NULL
NM_001005937	0.28619187047881506	0.23648000000000002	0.2618366182572614	0.3396432432432432	0.3449844987943506	0.38656	0.3371841286307053	0.35899567567567564	0.27987667929727866	0.25632	0.2709963692946058	0.2996594594594594	0.2592356995175741	0.2743265306122449	0.25179304979253114	0.2739491891891892	0.31317154667585256	0.56308	0.31191753112033194	0.30227675675675675	0.262991847826087	NULL	0.2570557238037553	0.27358702702702703
NM_201172	0.3138851634534787	0.30258008658008656	0.2918032544378698	0.3257437457741717	0.3708207154742096	0.3510082304526749	0.35237829912023466	0.382580121703854	0.2957623469818489	0.2728628318584071	0.3077846385542169	0.2938640973630832	0.2610337837837838	0.25241592920353983	0.2584087481146305	0.26352738336714004	0.31246468867530297	0.3447142857142857	0.3219201183431953	0.3029533468559837	NULL	NULL	NULL	NULL
NM_001005931	0.30785994764397906	0.27182711864406783	0.2896655348047538	0.32302059659090915	0.3556444444444445	0.31980872483221473	0.3148183361629881	0.3803075284090909	0.30834541484716155	0.2567269624573379	0.29555008488964346	0.3244396306818182	0.26883005679335953	0.22352397260273973	0.2512937181663837	0.2855617897727273	0.3181176470588235	0.2757818791946309	0.3037402376910017	0.3330923295454545	0.3030431338028169	0.24751999999999996	0.29272156196943977	0.3182052556818182
NM_001005932	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.34252208835341363	0.2517322834645669	0.3637027027027027	0.2374830166954519	0.2990459770114943	0.28070129870129873	NULL	0.26811190903650506	0.3439837662337663	NULL	NULL	NULL	0.3262338461538462
NM_001005938	NULL	NULL	NULL	0.28144915254237285	0.3361640625	NULL	0.3004609375	0.40513135593220334	0.26206812652068123	NULL	0.2728481012658228	0.2413050847457627	0.21923747016706446	NULL	0.21897887323943666	0.21055508474576276	0.2704236276849642	NULL	0.274125	0.2590550847457627	NULL	NULL	NULL	NULL
NM_001005939	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.1958282442748092	0.2118214285714286	0.2075071225071225	0.18032193732193733	0.20837593984962405	0.22443999999999995	0.21318398268398264	0.19800271002710024	0.2311978494623656	0.27631999999999995	0.2352792207792208	0.2138125	NULL	NULL	NULL	NULL
NM_201178	0.3124932589493259	0.3318421052631579	0.3102156097560976	NULL	0.36996793680297396	0.3726379310344829	0.3680946341463414	NULL	0.3007337386018237	NULL	0.3002955128205128	NULL	0.23954272863568216	NULL	0.2380156412930136	NULL	0.2935965909090909	NULL	0.2924791418355185	NULL	0.30811366245694605	0.32471698113207553	0.306668085106383	NULL
NM_201179	0.29104719101123594	NULL	0.2853543689320388	NULL	0.32330128597673	NULL	0.3190862181580666	0.3865686274509803	NULL	NULL	NULL	0.238980198019802	NULL	NULL	NULL	0.2479705882352941	0.2688046437149719	NULL	0.27016622922134736	0.2541226415094339	NULL	NULL	NULL	NULL
NM_200889	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.3318913043478261	NULL	0.2413955223880597	0.24018429272646136	0.3666065573770492	0.2348162267839687	0.26459701492537313	0.2964681514476615	0.4002769230769231	0.2937448680351907	0.2876940298507463	NULL	NULL	NULL	NULL
NM_200885	0.3053558368495078	0.34907878787878793	0.30107518796992483	0.30191782729805017	0.3471764159702878	0.37592528735632186	0.3352095588235294	0.34822632311977714	0.29753041237113403	0.3967244094488189	0.31317241379310345	0.2846511142061281	0.24829017160686426	NULL	0.2405870069605569	0.2490550139275766	0.3182378731343284	0.3830292397660818	0.3120670391061452	0.3128300835654596	0.3029328703703704	0.40213017751479296	0.31486126126126124	0.2866483286908078
NM_200884	0.2831400338791643	NULL	0.2482425742574257	0.3294559789750329	0.3191192842942346	NULL	0.29369747899159665	0.35927701863354033	0.2675596282911719	NULL	0.26468630849220104	0.27384496124031005	0.2468086660175268	NULL	0.2351573311367381	0.26801366459627324	0.3081310843373494	0.35826923076923073	0.2987709359605911	0.3190546583850932	NULL	NULL	NULL	NULL
NM_200881	0.3066466049382716	0.3656	0.2864321503131524	0.3220953984287317	0.3483237410071942	0.4274432989690721	0.3454906054279749	0.3427564534231201	0.2811577595066804	0.2707938144329897	0.2906764091858037	0.2720516273849607	0.2658577298407807	0.290734693877551	0.2486972860125261	0.2815723905723906	0.3161765306122449	0.38383783783783787	0.3173225469728601	0.3065151515151515	0.3015015416238438	0.44976288659793817	0.3042651356993737	0.2823894500561167
NM_200883	0.2595312738367659	NULL	0.2407700245700245	NULL	0.3222960502030269	0.46484375	0.3096011029411765	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.256761698440208	0.3908500000000001	0.2506342155009452	NULL	NULL	NULL	NULL	NULL
NM_200882	NULL	NULL	NULL	0.2637176079734219	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001008586	0.3016070763500931	NULL	NULL	0.3450237623762376	0.3479906045751634	0.3116857142857143	0.3395707421249332	0.3842514851485149	NULL	NULL	NULL	0.3261662049861496	NULL	NULL	NULL	0.2690376940133037	NULL	NULL	NULL	0.3060293333333334	NULL	NULL	NULL	NULL
NM_201213	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.200188679245283	0.27922041553748866	NULL	0.28173055028462995	0.2293018867924528	NULL	NULL	NULL	NULL
NM_201217	0.29155428309665604	NULL	0.3010681265206813	0.2681347368421053	0.33680945821854913	NULL	0.34413564476885644	0.3141494736842105	0.2821469912723932	NULL	0.2927652068126521	0.2501873684210526	0.2352425355994488	NULL	0.23955352798053525	0.21864210526315786	0.3021847776249427	NULL	0.3101800486618005	0.2643052631578948	0.3067601644586569	0.3561142857142856	0.3220778588807787	0.2464715789473685
NM_201216	NULL	NULL	0.3087169117647059	NULL	NULL	NULL	0.3379667896678967	NULL	NULL	NULL	0.3192443609022556	NULL	NULL	NULL	0.2979029850746269	NULL	NULL	NULL	0.4435692883895131	NULL	NULL	NULL	0.183115523465704	NULL
NM_201215	0.3095441860465116	NULL	0.2880019607843137	0.330914798206278	0.3638125643666323	NULL	0.34239411764705885	0.3906905829596412	0.29797877358490565	NULL	0.2858756218905473	0.3088878923766816	0.2603798882681564	NULL	0.25069401947148817	0.2681872197309417	0.2662133044107014	NULL	NULL	0.2679962962962963	NULL	NULL	NULL	NULL
NM_201214	0.3138951659871869	0.26144776119402985	0.33771084337349394	0.2980852713178295	0.3673202346041056	0.42454545454545456	0.3642904953145917	0.3663410852713178	0.3075970588235294	0.17107999999999998	0.3361365461847389	0.29154706533776303	0.2726217008797654	0.22434545454545451	0.2997349397590361	0.2531328903654485	0.32034820904286554	0.31290566037735856	0.3492690763052209	0.29686046511627895	0.31956734207389753	NULL	0.3460789825970549	0.2972580287929125
NM_201218	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2148459574468085	NULL	0.21599745222929936	0.2125282051282051	0.27501190476190474	NULL	0.2739854327335047	0.27734697855750484	0.2614608482871125	NULL	0.2678840970350404	0.2516136363636364
NM_001309163	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.21860233918128652	NULL
NM_001077569	NULL	NULL	NULL	0.31240492957746485	0.34471145510835915	NULL	0.3457822690217391	0.3324929577464789	0.2752050277505713	NULL	0.27518531845987765	0.2753978873239437	0.2501275415896488	NULL	0.24940963038318076	0.2526056338028169	0.30804267731040835	0.46925	0.3075025432349949	0.3000281690140845	0.3109052890528905	0.4081052631578948	0.3100573075618854	0.3132077464788733
NM_001077567	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.26691482176360226	0.2896848249027238	0.2502454695222405	NULL	0.2478094729344729	0.276129963898917	0.2281089640365003	NULL	0.3072049784880148	0.32614334470989764	0.2888582930756844	0.33328051001821496	NULL	NULL	NULL	NULL
NM_001077564	0.2965791352637842	0.29490243902439023	0.28080592991913744	0.346916095890411	0.3647315280464217	0.3444888888888889	0.35780167451596023	0.390527397260274	0.2880527264533574	0.2721666666666667	0.27900451321727915	0.3143681506849315	0.24471740994854205	0.2246265060240964	0.234593993993994	0.2764349315068493	0.3111597678916828	0.34540000000000004	0.3035337519623234	0.3308373287671233	NULL	NULL	NULL	NULL
NM_001077562	NULL	NULL	NULL	0.3054677419354839	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2346774193548387	NULL	NULL	NULL	NULL	NULL	NULL	0.2631551724137931	0.3
NM_001077563	0.2925076013513513	NULL	NULL	0.3043021784961349	0.3673810198300283	0.3941971830985915	0.3622676923076924	0.3628566408995081	0.2834073226544622	0.3089719626168224	0.28311009933774833	0.27597048489107523	0.2576435100548446	0.2939562363238512	0.25414693295292434	0.24942656359803236	0.2989733333333333	0.34589894736842103	0.3051718972895863	0.2772023893183415	NULL	NULL	NULL	NULL
NM_001077560	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2770552721088436	0.23753599197391526	NULL	0.2273506300963677	0.260947111472742	0.2968706449883867	0.3296011904761905	0.2934997619047619	0.3039161920260374	NULL	NULL	NULL	NULL
NM_001008588	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.14524999999999996	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_200229	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2495059625212947	0.2424142757172848	NULL	0.2411847246891652	0.2432136258660508	0.28356876295784383	NULL	0.2994059233449477	0.2694665127020785	0.2633104455807159	NULL	0.2923634651600753	0.244900954653938
NM_200228	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2561380753138076	NULL	0.2558873929008568	0.2596188870151771	0.2942752	NULL	0.30449206349206354	NULL	NULL	NULL	NULL	NULL
NM_001045366	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2694777911164466	0.21725396825396828	0.2724458955223881	0.27673931623931625	0.2425658396946565	0.21635443037974686	0.2428761904761905	0.2504401709401709	0.31232824427480915	0.21218987341772155	0.3182476190476191	0.327542735042735	0.3162738549618321	0.2690253164556962	0.3161755102040816	0.33253418803418805
NM_001045362	0.22796466431095405	NULL	0.1956119791666667	0.2962252747252747	0.2485932504440497	NULL	0.21859431524547804	0.31455681818181824	0.19159636363636365	NULL	0.17621657754010694	0.2242784090909091	0.20064075993091535	NULL	0.18206459948320414	0.2380833333333333	0.21652	NULL	0.19412919896640826	0.2626117021276596	NULL	NULL	NULL	NULL
NM_200221	0.3286304812834224	0.2901283783783784	0.3226868008948546	0.3419299516908212	0.381020320855615	0.32780405405405405	0.3914082774049217	0.37931642512077296	0.3143367237687366	0.2881232876712329	0.32301454138702457	0.3095893719806763	0.2802354200107009	0.24743537414965985	0.27191498881431764	0.295042270531401	0.3389283422459893	0.3360405405405405	0.3521946308724832	0.3251207729468599	0.3237357373519913	0.2937426470588235	0.3432606263982103	0.3075809178743962
NM_200220	0.2793968015992004	0.4175714285714286	0.2824120541205412	0.2657000911577028	0.3554788872329856	0.3977184466019417	0.3860984009840099	0.328820419325433	0.2787204193709436	0.3691612903225807	0.29267281672816725	0.26071285323609844	0.2402530487804878	NULL	0.23996063960639605	0.2306144029170465	0.28042764471057885	0.2529787234042553	0.31694833948339485	0.25571376481312674	0.2710770385192596	0.4182696629213483	0.29252029520295203	0.2432433910665451
NM_200222	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.21197319932998324	NULL	0.2057590132827324	0.2168830584707646	0.2153471467391304	NULL	0.1810174603174603	0.23877966101694914	0.2486131436314363	NULL	0.2236079365079365	0.26643704600484264	NULL	NULL	NULL	NULL
NM_200224	NULL	NULL	NULL	NULL	0.2970404783808648	NULL	0.30114376996805114	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2305778834720571	NULL	0.2380344827586207	NULL	NULL	NULL	NULL	NULL
NM_200227	0.3098752642706131	0.5450535714285715	0.2829038461538461	0.246622641509434	0.34340169133192383	0.5383571428571429	0.3276648351648352	0.24549056603773586	0.3120042283298097	0.3136607142857143	0.32912362637362635	0.1926792452830189	0.27571035940803384	0.31207142857142856	0.2812335164835165	0.19935849056603772	0.3365940803382664	0.4961607142857143	0.3294752747252747	0.21688679245283016	0.3327145877378436	0.4267678571428571	0.34184615384615386	0.170622641509434
NM_200226	0.2353642201834863	NULL	0.22636047774158524	0.2786511627906977	0.333704857928506	NULL	0.3172812160694897	0.4069224806201551	0.2723385063045587	NULL	0.2687686139747995	0.2940852713178295	0.21797314814814814	NULL	0.2138954248366013	0.2369147286821705	0.2765297891842346	NULL	0.2699446254071661	0.28448837209302325	0.286025974025974	NULL	0.29001047729918505	0.25209302325581395
NM_001313811	NULL	NULL	NULL	0.296026862026862	NULL	NULL	NULL	0.3717053455019556	NULL	NULL	NULL	0.2703408820023838	NULL	NULL	NULL	0.24959475566150174	0.28964671334989833	NULL	0.2889096153846153	0.29644696066746123	NULL	NULL	NULL	NULL
NM_001031844	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.20616129032258065	0.2154425887265136	NULL	NULL	NULL	NULL	NULL
NM_001031840	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.26476074718526105	NULL	0.26476074718526105	NULL	NULL	NULL	NULL	NULL
NM_200162	0.3058810344827586	0.36942233009708736	0.29842673521850904	0.29623809523809524	0.3434460011675423	0.366627358490566	0.3507127516778524	0.32978439153439154	0.2712378048780488	0.32583794466403165	0.2718327044025157	0.2523399470899471	0.2588827092511013	0.3118537549407115	0.25593804213135063	0.2442989417989418	0.3031159340659341	0.3596264591439689	0.32517843866171003	0.2603544973544973	0.30515809839690433	0.3737276422764227	0.3320123915737299	0.2541798941798942
NM_200160	0.3228777707409753	0.399982905982906	0.3124808126410835	0.35893984962406017	0.33554718176060794	0.4347350427350427	0.3321384499623777	0.2823533834586466	0.27936692015209125	0.2578706896551725	0.2818442437923251	0.2733609022556391	0.2525247148288974	0.2632241379310345	0.2482046651617757	0.2863609022556391	0.2948618504435995	0.3356637931034482	0.2960180586907449	0.24772180451127815	NULL	NULL	NULL	NULL
NM_200161	0.3205649942987457	0.35009411764705883	0.303667100130039	0.3280506849315069	0.3518728620296465	0.3587647058823529	0.3359726918075422	0.36621506849315066	0.294876	0.3069880478087649	0.2996957087126138	0.2856342465753425	0.2601102857142857	0.2879800796812749	0.2524629388816645	0.2585835616438357	0.32351225071225065	0.361265625	0.3259739921976593	0.3076794520547945	0.30941109205260153	0.363456	0.30928218465539664	0.2910383561643835
NM_200166	0.2817389903329753	NULL	0.2638115246098439	0.4341224489795918	0.3362797558494405	NULL	0.3206979405034325	0.4660816326530613	NULL	NULL	0.2596499133448873	NULL	0.2406666666666667	NULL	0.2310890243902439	0.3185	NULL	NULL	0.2589054726368159	NULL	NULL	NULL	NULL	NULL
NM_200167	NULL	NULL	NULL	NULL	0.3817165400350672	0.4051548672566373	0.37814949494949496	NULL	NULL	0.2581973684210526	NULL	NULL	NULL	NULL	NULL	NULL	0.2818717801946193	0.27832051282051284	0.2824210178453404	NULL	NULL	0.283408256880734	0.2835656146179402	NULL
NM_200164	0.2699555342290467	NULL	NULL	0.2720054453520031	0.3046277105040833	0.3082657342657343	0.2856510228640193	0.3105452076057431	0.23575523012552302	NULL	NULL	0.2371635322976288	0.21531190053285967	NULL	0.19755147058823527	0.219468085106383	0.2341329173166927	0.27770945945945946	0.21256569343065693	0.23917941834451906	NULL	NULL	NULL	NULL
NM_200168	0.2784144827586207	NULL	0.26419964028776977	0.32518047337278105	0.3337380952380952	0.36400869565217386	0.3316949740034662	0.3339023668639053	0.26892171142467	0.2171732283464567	0.2725282909930716	0.2698846153846154	0.2442625395390872	0.2371953125	0.2397595878649113	0.2702130177514793	0.2794340807174888	0.2636993006993007	0.2840926243567753	0.2619852071005917	0.2741230624706435	0.2934878048780488	0.27649580335731416	0.2553668639053254
NM_200169	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2525897435897436	0.268626953125	NULL	0.2567753537735849	0.3308861538461539	NULL	NULL	NULL	NULL
NM_001328565	0.2764194847020934	NULL	0.2622015113350126	0.3000360360360361	0.3262778581765557	NULL	0.3322144396551724	0.3115382882882882	NULL	NULL	NULL	0.2539166666666667	NULL	NULL	NULL	0.250983908045977	0.2506891191709845	NULL	0.2529853932584269	0.2457927927927928	0.2619782196969697	NULL	NULL	0.2580911270983213
NM_199598	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2387311475409836	0.3616666666666665	0.22438121047877144	0.2434493307839388	0.29137422512234906	0.5159120879120879	0.2984270462633452	0.27203569152326323	0.2967470940471997	0.4405	0.3158361204013378	0.2754161886551944
NM_199599	0.3263759608665269	0.4961095890410959	0.3201861958266453	0.2846071428571429	0.3426673640167364	0.5727236842105263	0.3353250401284109	0.2682410714285714	0.2971747368421053	0.3541641791044776	0.2970401284109149	0.2645803571428571	0.2595919943820225	0.3462727272727273	0.26086516853932584	0.19434821428571428	0.2932722183344997	0.4769718309859155	0.29193017656500797	0.19175	0.31119030898876404	0.4569848484848485	0.31462439807383624	0.18707142857142856
NM_199594	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.27404959514170035	0.23976978789446454	NULL	0.21694696132596686	0.2612023692003948	0.27322842892768084	NULL	0.2683440860215053	0.27623055028462995	NULL	NULL	NULL	NULL
NM_199595	0.3101801484955061	0.3617913669064749	0.2921031622602385	0.3665885947046843	0.3656228995701446	0.3802158273381295	0.356410057024365	0.3976863543788188	0.3129339585775693	0.2441438848920864	0.3094561949196475	0.346071283095723	0.2670160218835483	0.34476258992805753	0.2538299637117677	0.29681059063136456	0.3191434153966393	0.3284820143884892	0.3116029030585796	0.3461242362525458	0.3068878468151621	0.2847338129496403	0.30363037843442203	0.3259572301425662
NM_199597	NULL	NULL	NULL	0.3474266211604095	NULL	0.3219680000000001	NULL	0.3782006802721089	0.28206872852233683	0.27263281250000004	NULL	0.3033128491620112	0.2538363256784969	0.28186567164179105	0.2456868102995271	0.2866648044692737	0.2924396605908234	0.2974729729729729	0.2869854260089686	0.3311284916201117	0.2806844547563805	0.236125	0.2733534015653221	0.3316256983240224
NM_199590	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.3035833333333333	NULL	0.3076944837340877	0.2907096774193548	0.26726283367556464	NULL	0.26794466936572203	0.26381566820276503	0.3232841140529532	0.4921666666666667	0.3271862348178138	0.2912811059907834	0.3331467889908257	0.5725652173913044	0.33855195681511474	0.2893133640552996
NM_199591	0.3053819587628866	0.3503882063882064	0.29403571428571423	0.29026530612244894	0.3509219311761685	0.3905942028985508	0.3367336956521739	0.3584734693877552	0.2904827052142488	0.3240965346534653	0.28522204968944104	0.26271020408163265	0.25897785787847577	0.2844963325183374	0.2561436335403727	0.23127755102040815	0.2993307652799178	0.3463526570048309	0.29054968944099385	0.2660367346938776	0.3209758602978942	0.35717632850241543	0.3151164596273292	0.2906081632653061
NM_199592	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2664856136230182	NULL	0.2466175609756097	NULL	0.31509534467323186	NULL	0.3012655502392345	0.3305620512820513	0.3060460992907801	NULL	0.29967718446601943	0.31156341275941585
NM_199593	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2683714285714285	NULL	NULL	NULL	0.25576666666666664	NULL	NULL	NULL	0.32970952380952384	NULL	0.2818465430016863	NULL	0.34506666666666663	0.24991189931350116
NM_001328561	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.1933159609120521	NULL	0.1950561224489796	NULL	0.22155555555555556	0.1715566750629723
NM_198978	0.2723418467583497	NULL	0.2634588652482269	0.2850201005025125	0.33402154750244856	0.499	0.3285489361702128	0.3372747068676717	0.2540945419103314	0.3791555555555555	0.25096099290780144	0.252068676716918	0.2291586139580283	0.4264523809523809	0.2163985815602837	0.24541541038525966	0.2848627069133398	0.4640638297872341	0.2770489361702128	0.2892093802345059	NULL	NULL	NULL	0.26181560283687944
NM_001161600	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.30484065834689816	NULL	0.30484065834689816	NULL	NULL	NULL	NULL	NULL
NM_001257141	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.26628515625	NULL	NULL	NULL	NULL
